name,RA_1,Dec_1,REDSHIFT_1,PLATE_1,FIBER_1,MJD_1,UNIFORM_TARGET,MI_Z2,LOGLBOL,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL_MGII,EW_MGII,LOGL_BROAD_MGII,EW_BROAD_MGII,LOGL_CIV,EW_CIV,VOFF_CIV_PEAK,LOGEDD_RATIO,Z_HW,E_BV
155502.31+502531.4,238.759625,50.425397,1.7935999631881714,620,246,52375,0,-27.124861822563172,46.84421284733176,0,0,0.0,-26.81792291940152,-1.0,44.11501137998262,26.256045846435697,44.09975054580683,25.34944689846437,44.768209251130244,47.06577665969072,-47.575165985787976,-0.4462101529699112,1.796949,0.015374860726296902
155640.99+502139.3,239.170798,50.360934,1.8638999462127686,620,317,52375,0,-26.639348347862025,46.73586158201201,0,0,0.0,-26.987874864839945,-1.0,43.764303839592294,15.44646133918341,43.533227612129814,9.073038929488701,44.30359745662839,25.99950165687859,1053.865135100718,0.39425550935451525,1.865736,0.01550128124654293
155922.09+515104.5,239.84206600000002,51.851265999999995,1.8589999675750732,620,439,52375,0,-26.75131046157854,46.75047308782839,0,0,0.0,-26.952444630589927,-1.0,43.9804227993148,24.165331001331896,43.970176687799885,23.601882106316662,44.798454784826895,66.78819900204645,-90.43136624275769,-0.5144211165610457,1.863871,0.012833197601139545
160126.31+511038.2,240.35966200000001,51.177299,1.847599983215332,620,470,52375,0,-26.37413821495618,46.50010661856883,0,0,0.0,-27.183104207955857,-1.0,44.13708470273864,60.89085813569738,44.10263263321845,56.24708564762899,44.5757666505414,59.95255085585176,829.6284899951995,-0.7027522863104849,1.844724,0.013372894376516342
160529.49+515900.6,241.372896,51.983511,1.6557999849319458,620,632,52375,0,-26.43314358573812,46.49285764990109,0,0,0.0,-27.08275221144015,-1.0,43.76165576948803,25.611552198677124,43.75022921365194,24.946483997613,44.39105573898924,34.53530831740276,455.52665327844653,-0.38851536472434844,1.661921,0.016890207305550575
223433.42-000036.5,338.63926499999997,-0.010148,1.8356000185012817,377,429,52145,0,-27.08598854104082,46.78161970361867,0,0,0.0,-26.89912304057651,-1.0,44.32171246879879,48.82861454622019,44.31639430912076,48.234329096711356,44.881278628221345,76.11146659586666,262.94917746483605,-0.46647122852824907,1.839324,0.05790624022483826
224419.82+000006.6,341.082603,0.001836,1.7812000513076782,378,239,52146,0,-26.825663463025208,46.77782960339446,0,0,0.0,-26.878303633627112,-1.0,43.96728461404479,21.761244630743548,43.93877774404847,20.378718072287754,44.40761182288763,22.36183759432741,-36.86207291968669,-0.4659333111244237,1.791191,0.06515637040138245
224442.51+001826.6,341.177127,0.307404,1.7213000059127808,378,472,52146,0,-26.364453284242575,46.53563279560966,0,0,0.0,-27.086581878795624,-1.0,43.848088178959834,28.712930120397896,43.832947872426566,27.729191526926158,44.571719894035546,65.18852664991252,434.13527171652595,-0.4847066214200808,1.72211,0.06682328134775162
224931.00+000855.2,342.379196,0.14868499999999998,2.0527000427246094,378,630,52146,0,-27.747816635436575,47.15765911260253,0,0,0.0,-26.653287179758514,-1.0,44.453584580477006,31.622954265173004,44.42542820252224,29.677808895605214,44.74403590391838,23.549994702896324,530.3844519454666,-0.7273548927024223,2.057311,0.1124834418296814
013305.76-104000.9,23.274014,-10.66692,1.9148999452590942,662,124,52147,0,-26.427616455895222,46.521233265629455,0,0,0.0,-27.195719753861365,-1.0,43.98897364221448,42.766944022820354,43.984192440628654,42.298699663713656,44.225140297771105,29.327063615402743,-959.5885589147332,-1.0337839212349778,1.927879,0.03547205775976181
013414.50-093956.9,23.56042,-9.665817,1.9266999959945679,662,160,52147,0,-26.72327928768118,46.72405892965479,0,0,0.0,-27.09847575671025,-1.0,43.98238430333601,31.950018984980385,43.965207599350975,30.711032427270467,44.47582381167454,40.528826405976744,658.668555945995,-0.21893821197144803,1.928141,0.03164210915565491
013209.81-095121.9,23.040889,-9.856106,1.7059999704360962,662,193,52147,0,-26.62255986305484,46.596906482939744,0,0,0.0,-26.99751498912803,-1.0,44.09577478549308,43.31179114323436,44.0768045959011,41.46063550132275,44.51262621277161,35.83589567384322,1053.865135100718,-1.0961990373870734,1.70362,0.03427283465862274
013031.67-094921.7,22.631997,-9.82271,1.682800054550171,662,278,52147,0,-26.743921462918504,46.64926167511022,0,0,0.0,-26.96275292750645,-1.0,44.089878030674,38.83334603619893,44.089878030674,38.83334603619893,44.4654838104255,30.245192490166474,38.118861692200085,-0.5926882778043208,1.689382,0.03807315602898598
013050.97-104630.7,22.712383,-10.775203999999999,1.6611000299453735,662,287,52147,0,-27.378302476773577,46.830249470274,0,2,85.95267815866924,-26.774656832774262,511.5831668292414,44.260870014026686,38.05784606660718,44.260870014026686,38.05784606660718,44.65634501430561,37.35272561530232,626.6026863016551,-0.8464804298718889,1.665115,0.04553090035915375
013146.43-084104.1,22.943495000000002,-8.684493,1.6512000560760498,662,412,52147,0,-26.280930293687625,46.49445293530894,0,1,4.775508228278996,-27.078038500478364,57.15550919090103,43.92034622191394,36.7442967928596,43.78827381824044,27.10925212405461,44.48382687008792,57.02323041200421,16.697651103755174,-1.2991047205824842,1.654484,0.027729954570531845
013644.21-093721.8,24.184229000000002,-9.622722999999999,1.7419999837875366,662,520,52147,0,-26.754549685706305,46.66645427621223,0,0,0.0,-26.993683210563674,-1.0,44.06797732786328,36.13918585106801,44.042018874879545,34.04237970680353,44.33604278577297,32.012562739001204,989.8146898116302,-1.0163157760941104,1.741786,0.02671096846461296
013518.66-081253.7,23.827780999999998,-8.214939,1.8389999866485596,662,565,52147,0,-26.423853558216987,46.496165776806144,0,0,0.0,-27.201056575860566,-1.0,43.94701332178107,40.28582944896651,43.87935400945437,34.47410479571044,44.10263497582532,37.4138651834374,-219.0367231912872,-0.09832932346439804,1.844673,0.03060298226773739
204037.87-064906.8,310.157792,-6.818575999999999,2.049799919128418,634,43,52164,0,-26.704637949707966,46.59482386220476,0,-1,0.0,-27.032652955000735,-1.0,44.11729799662552,32.75684205018162,44.10421539944532,31.784796074155114,44.191200705090345,20.650584700099834,1363.248790230094,-1.2800930383570517,2.047542,0.04269135370850563
203516.76-062540.0,308.819871,-6.427782,1.9345999956130981,634,285,52164,0,-28.05154223741286,47.11054958781572,0,-1,0.0,-26.524471598690027,-1.0,44.40455793602362,21.741693782184985,44.37896642191209,20.49754556873328,45.05100832967509,51.94562000333655,637.2916914231328,-0.24946354770960255,1.935493,0.04309758171439171
204041.67-054355.4,310.173646,-5.732081,2.022700071334839,634,512,52164,0,-27.007930924725606,46.68299483204643,0,-1,0.0,-27.044634746552372,-1.0,44.05043793492022,29.827113732097036,44.03796315094552,28.982540153643363,44.42080623111475,34.77317902269692,-1443.5416979585602,-1.1423708210983463,2.039079,0.05924201011657715
204106.11-044811.5,310.275462,-4.803207,1.7418999671936035,634,537,52164,0,-26.42264071947689,46.596787963335046,0,-1,0.0,-27.02782849161152,-1.0,43.90125612018708,28.016389864448886,43.8878182276245,27.162783973109512,44.258717790987774,24.100782881716793,893.7132723210798,-0.6922032699881058,1.73769,0.050918783992528915
204151.54-051933.5,310.464761,-5.325991,2.0508999824523926,634,581,52164,0,-27.063121417474036,46.68842680988126,0,-1,0.0,-26.941196563161757,-1.0,43.88857180418216,16.441178413782023,43.843058030100565,14.805366686636376,43.20032943477392,1.803961470861379,-594.4507885230688,-1.1863550349373497,2.046506,0.051919303834438324
204431.12-054239.6,311.129698,-5.711027,1.9021999835968018,634,634,52164,0,-27.22877676637612,46.70682839733832,0,-1,0.0,-26.77709481629893,-1.0,44.352297435649845,33.96038747063889,44.34067541191643,33.0636361388975,44.33841471574068,22.878199793352547,-905.8640045284619,0.09628535266566018,1.912682,0.05219185724854469
215329.39-081018.8,328.372498,-8.171907000000001,1.8021999597549438,644,68,52173,0,-26.787916340975794,46.72134417468807,0,0,0.0,-26.95691418973508,-1.0,43.843590802547396,18.85308198093867,43.819997747269724,17.856210653204727,44.62409218321085,50.76603592654053,113.08104516761021,-0.6150336008162824,1.807642,0.05660712718963623
215021.80-083123.2,327.590867,-8.523127,1.7497999668121338,644,226,52173,0,-26.719784905845806,46.50267975585458,0,0,0.0,-27.131482999427085,-1.0,44.10083644138091,55.38240408165387,44.077445089714864,52.47838391173074,44.66863757198358,102.90886868362989,444.8311535761203,-0.1858714971714548,1.748737,0.04677419364452362
214922.67-085430.8,327.34449,-8.908572,1.6535999774932861,644,252,52173,0,-26.286419832528875,46.4930475548388,0,0,0.0,-27.07204370116159,-1.0,43.8630734414473,32.06727613279693,43.857901902021105,31.687686453005913,44.57925197144322,66.08690627407299,113.08104516761021,-0.6146920132291456,1.652981,0.04732063040137291
214941.42-071505.8,327.422594,-7.251636,1.6690000295639038,644,383,52173,0,-27.308800220512644,46.99905729147368,0,0,0.0,-26.616118305906692,-1.0,44.24222034769998,24.857401170969823,44.22787189574053,24.04956743817626,44.93184996736523,47.41935704567061,348.55445754888416,-0.8392688088731077,1.668426,0.044087063521146774
222617.33-002518.5,336.57221499999997,-0.42183000000000004,1.7791999578475952,1137,67,52971,0,-26.623974128342343,46.54758069247017,0,0,0.0,-27.113410320573976,-1.0,43.88572891484131,30.801001047672838,43.87780349468584,30.244012672162135,44.25373013145463,33.80372296508494,209.43345020652842,-0.7321463704855731,1.787556,0.08212649822235107
021623.45-090013.3,34.097718,-9.003721,1.787500023841858,667,623,52163,0,-26.36041533253023,46.52947812199931,0,1,14.050216366681498,-27.114040307274937,182.69359402306344,43.86792471970823,30.25588490896617,43.806342527200066,26.41601603670959,44.31631899595064,30.61983211987994,840.310241134558,-0.9627872098386732,1.787087,0.028898904100060463
225829.87+002954.6,344.624485,0.49851899999999993,2.085099935531616,676,625,52178,0,-27.089280994104758,46.704478180021724,0,0,0.0,-27.052842776333193,-1.0,44.28421312294108,54.73715749573353,44.273806910280484,53.44117865990376,44.52271906874647,34.97425527101268,1427.2191872974217,-1.0233683058254215,2.075275,0.05350888520479202
025553.06+000557.6,43.971102,0.099348,2.0348000526428223,708,554,52175,0,-26.944341077669907,46.62109971826042,0,0,0.0,-27.089567031149276,-1.0,44.126974096053985,42.32952396443275,44.126974096053985,42.32952396443275,44.231056990156084,23.182803249031586,1096.5578041880212,-1.2133351005892692,2.040274,0.06877865642309189
213642.89-080204.6,324.17873399999996,-8.034632,1.9808000326156616,641,38,52199,0,-26.54081250965729,46.59593084645904,0,0,0.0,-27.146896326144258,-1.0,43.903765730162846,32.156323535438226,43.87632969112705,30.187722601653725,42.97710065173205,1.4620272162357753,-669.5899549170821,-1.1079102569097543,1.987267,0.03265143185853958
213508.59-075502.1,323.785825,-7.917271,1.7990000247955322,641,116,52199,0,-27.631252300387327,47.022514881900705,1,0,0.0,-26.653156984110744,-1.0,44.32571910060205,28.56854076112369,44.32571910060205,28.56854076112369,44.959938387878154,58.61021539524188,16.697651103755174,-0.3229565297128474,1.802446,0.030716512352228165
213113.93-083913.5,322.80805699999996,-8.653757,1.9830000400543213,641,299,52199,0,-27.082619121414098,46.57683159963595,1,-1,0.0,-26.983634382229454,-1.0,44.201516064469864,39.97065873728388,44.201516064469864,39.97065873728388,43.49810030758208,4.473119515083989,-1357.4487042300286,-0.2610062543501286,1.980582,0.03948916867375374
213149.64-070717.0,322.956839,-7.121411999999999,1.8342000246047974,641,423,52199,0,-26.869307809755824,46.661243400005525,0,0,0.0,-27.033223122741994,-1.0,44.119771997525696,40.979371762130924,44.116592633764704,40.68046723520454,44.72739608996488,70.05485872668976,487.61085958027655,-0.6575330874272751,1.84129,0.033948324620723724
213603.16-072740.8,324.013195,-7.461345,2.01200008392334,641,555,52199,0,-27.387241771987256,46.95063662772872,0,0,0.0,-26.82675017787534,-1.0,44.14228313662656,23.106739361584136,44.14228313662656,23.106739361584136,44.69085079529364,33.324235054140196,1405.897245365036,-0.8076669401983452,2.019255,0.035841070115566254
232003.31+000321.2,350.01381499999997,0.055894000000000006,1.9469000101089478,679,634,52177,0,-26.572450753285686,46.576828070859,0,0,0.0,-27.149072968382587,-1.0,43.82445774466955,25.342837788480832,43.68268502703637,18.284476312330764,44.275488748237,27.964350315191066,712.104034521381,-1.0062783809844191,1.956842,0.045197468250989914
212812.33-081529.3,322.051397,-8.258141,1.878999948501587,640,6,52178,0,-28.76232187064148,47.46229384309047,0,0,0.0,-26.217552796502957,-1.0,44.53657398369395,16.42652994656604,44.532281441367616,16.264970781051193,45.118469383172084,23.782067276530203,1224.5992077358874,-0.3613914770860802,1.881274,0.0514209121465683
212851.61-081432.3,322.21508,-8.242312,1.9110000133514404,640,9,52178,0,-26.61296840794819,46.5319329833291,0,0,0.0,-27.11923284496854,-1.0,44.04885695712396,41.908887157453066,44.04440858924718,41.48181601387505,44.27271516259028,31.258470728198912,327.1554314807326,-1.0746798698663085,1.912716,0.055268220603466034
212627.86-080514.6,321.616108,-8.087401,1.9702999591827393,640,60,52178,0,-26.952422616099188,46.637248001211496,0,0,0.0,-27.054744821798185,-1.0,44.09898456172706,37.527213566965585,44.09898456172706,37.85439277715013,44.42121920311993,31.940108504576493,252.2467968463965,-0.7669513888891473,1.985092,0.06765619665384293
212504.49-082610.1,321.268747,-8.436142,1.6791000366210938,640,123,52178,0,-26.31498783811704,46.46139251390535,0,0,0.0,-27.118661089043407,-1.0,43.853236832391694,33.80088432912728,43.84452430799128,33.129550117923486,44.28955719277804,36.993405133403115,-36.86207291968669,-0.4586374534103683,1.682567,0.0664982944726944
212515.88-075350.7,321.31619,-7.897433,1.6634000539779663,640,140,52178,0,-26.014910651678733,46.4887566309374,0,0,0.0,-27.167470944815456,-1.0,43.826346483851324,32.10252166332481,43.8158666180054,31.3371345185921,44.04631030591898,39.441468419617706,-454.95647169633355,-0.7888554920910096,1.666961,0.10416809469461441
212626.07-074739.6,321.60864,-7.794337,1.7941999435424805,640,164,52178,0,-26.288573590486138,46.43488579920006,0,0,0.0,-27.21383174214928,-1.0,43.800471555435074,32.27049579484292,43.793380072703435,31.747837966482017,44.27654894291713,37.11903658811286,241.54403382482252,-1.0918158333462458,1.788408,0.07286033779382706
212410.26-072220.7,321.042756,-7.372439999999999,1.7728999853134155,640,275,52178,0,-28.541555583494056,47.44608893413451,0,1,15.017087531919257,-26.25367502502752,26.931512049006866,44.599246476472885,20.864503328912534,44.59590718761207,20.70469141457539,44.897714820215086,26.87152755462213,1427.2191872974217,-0.90268900716584,1.772541,0.12923748791217804
212127.78-081737.5,320.365766,-8.293754,1.9062999486923218,640,286,52178,0,-27.29802570753439,46.872658625795275,1,-1,0.0,-26.813115993477776,-1.0,44.14969511817831,25.36101687536092,44.14969511817831,25.36101687536092,44.49750431226358,25.364016729834425,-283.36008243337164,-0.7142771568781114,1.912922,0.11373947560787201
212338.02-063600.5,320.908447,-6.600164,1.6922999620437622,640,378,52178,0,-26.37854112413032,46.550283686084356,0,0,0.0,-27.04512750293374,-1.0,43.82098235168951,25.778410499827203,43.80899440140078,25.18585148400384,44.12185668175097,17.415139478661224,466.22177083765024,-0.7003285764952025,1.69712,0.1882874071598053
212542.50-060927.5,321.427099,-6.15764,1.6612000465393066,640,443,52178,0,-26.29632752485752,46.47204709433842,0,-1,0.0,-27.118010545876274,-1.0,43.9976239703335,46.74411414743705,43.9976239703335,46.74411414743705,44.76922650862584,101.28195558707068,883.0334293063684,-1.1673264840876811,1.656233,0.07135845720767975
213032.46-065659.1,322.635266,-6.949774000000001,1.9515000581741333,640,630,52178,0,-27.759175544426174,46.801192582412554,0,0,0.0,-26.734444867884324,-1.0,44.49967177993942,44.13256157143459,44.49967177993942,44.13256157143459,45.12603892584911,103.25176892603272,-347.69723279509725,-0.26226335864072325,1.956688,0.037773244082927704
002654.07-003910.6,6.7253300000000005,-0.652945,1.7811000347137451,689,290,52262,0,-26.30677157091405,46.46115451979808,0,0,0.0,-27.194661984906293,-1.0,43.8449264776622,34.032740771943985,43.74465221405225,27.01610043114259,44.2836546516525,41.37940870641038,-69.00250048822768,-0.22537772158069913,1.784629,0.020839285105466843
224217.18-094645.0,340.5716,-9.779187,1.8569999933242798,722,8,52224,1,-27.330436123700352,46.84216926240058,0,0,0.0,-26.824247194842272,-1.0,44.17545437437,29.71306446288028,44.14669242445348,27.809007885528526,44.58651554455003,26.131416025096016,519.6916269600571,-0.40594988089368655,1.865672,0.05251631885766983
224105.76-091758.9,340.274024,-9.299706,1.6806999444961548,722,108,52224,1,-26.210616483286103,46.557755742691086,0,0,0.0,-27.064065027093495,-1.0,43.8715656004075,29.27602244924559,43.80500853442519,25.116262045046735,44.28722832587414,31.21703964219584,1032.516512334477,-0.5789991866953486,1.688408,0.053767018020153046
